id,project_id,keyword
1320,199,higher education
1321,199,education
1322,199,Social Sciences
1323,199,Other
1324,200,authoritarianism
1325,200,humor
1326,200,interpellation
1327,200,ideologies
1328,200,neoliberalism
1329,200,Social Sciences
1330,201,economic development
1331,201,industrialization
1332,201,industrial development
1333,201,colonialism
1334,201,political change
1335,201,postcolonialism
1336,201,Social Sciences
1337,202,constitutions
1338,202,constitutional change
1339,202,self government
1340,202,international cooperation
1341,202,Law
1342,202,Social Sciences
1343,203,consumer loans
1344,203,financial institutions
1345,203,consumer credit
1346,203,payday loans
1347,203,Social Sciences
1348,204,authoritarian regimes
1349,204,democratic breakdown
1350,204,democratic transition
1351,204,political actors
1352,204,political elites
1353,204,radicalism
1354,204,support for democracy
1355,204,Social Sciences
1356,205,e-cigarettes
1357,205,vaping
1358,205,smoking
1359,205,information
1360,205,health problems
1361,205,risk factors
1362,205,"Medicine, Health and Life Sciences"
1363,205,Social Sciences
1364,206,presidents
1365,206,Strategic Arms Limitation Talks
1366,206,arms control
1367,206,arms control negotiations
1368,206,Cold War
1369,206,Social Sciences
1370,207,military planning
1371,207,diplomacy
1372,207,international relations
1373,207,foreign policy
1374,207,World War I
1375,207,offensive (military science)
1376,207,Social Sciences
1377,208,COVID-19 (Disease)
1378,208,health behavior
1379,208,university students
1380,208,dietary habits
1381,208,physical fitness
1382,208,Social Sciences
1383,209,education
1384,209,cultural pluralism
1385,209,equality
1386,209,political economy
1387,209,social classes
1388,209,Social Sciences
1389,210,colonialism
1390,210,government
1391,210,administration
1392,210,authority
1393,210,historical data
1394,210,Social Sciences
1395,211,terrorism
1396,211,right-wing extremists
1397,211,islamophobia
1398,211,Social Sciences
1399,212,Translanguaging
1400,212,bilingual education
1401,212,educators
1402,212,teaching methods
1403,212,Social Sciences
1404,213,Northern Ireland
1405,213,human rights
1406,213,civil rights
1407,213,civil war
1408,213,Social Sciences
1409,214,human rights
1410,214,transitional justice
1411,214,law
1412,214,politics
1413,214,Law
1414,214,Social Sciences
1415,215,Cold War
1416,215,foreign policy
1417,215,leaders
1418,215,military intervention
1419,215,political leaders
1420,215,Kennedy Administration (1961-1963)
1421,215,presidential administrations
1422,215,Social Sciences
1423,216,international relations
1424,216,self government
1425,216,colonialism
1426,216,communication
1427,216,persuasion
1428,216,Social Sciences
1429,217,risk management
1430,217,alternative energy
1431,217,construction industry
1432,217,photovoltaic power systems
1433,217,solar power plants
1434,217,Social Sciences
1435,218,international relations
1436,218,international conflict
1437,218,power
1438,218,influence
1439,218,space exploration
1440,218,political influence
1441,218,Social Sciences
1442,219,war
1443,219,war casualties
1444,219,war crimes
1445,219,news media
1446,219,Social Sciences
1447,220,argumentation
1448,220,discussion
1449,220,mathematics methods
1450,220,science methods
1451,220,formative assessment
1452,220,performance-based assessment
1453,220,simulated classrooms
1454,220,teacher education
1455,220,education
1456,220,educational assessment
1457,220,teacher preparation
1458,220,Other
1459,221,Military Strength
1460,221,Military effectiveness
1461,221,Military Operations
1462,221,Civil war
1463,221,Guerrillas
1464,221,Insurgents
1465,221,Recruitment
1466,221,Palestine Liberation Organization
1467,221,Fedayeen
1468,221,Black September
1469,221,Social Sciences
1470,222,alliances
1471,222,diplomacy
1472,222,foreign policy
1473,222,international relations
1474,222,World War I
1475,222,Social Sciences
1476,223,argumentation
1477,223,discussion
1478,223,mathematics methods
1479,223,science methods
1480,223,formative assessment
1481,223,performance-based assessment
1482,223,simulated classrooms
1483,223,education
1484,223,educational assessment
1485,223,teacher education
1486,223,teacher preparation
1487,223,Other
1488,224,argumentation
1489,224,discussion
1490,224,mathematics methods
1491,224,science methods
1492,224,formative assessment
1493,224,performance-based assessment
1494,224,simulated classrooms
1495,224,teacher education
1496,224,education
1497,224,educational assessment
1498,224,teacher preparation
1499,224,Other
1500,225,argumentation
1501,225,discussion
1502,225,mathematics methods
1503,225,science methods
1504,225,formative assessment
1505,225,performance-based assessment
1506,225,simulated classrooms
1507,225,teacher education
1508,225,education
1509,225,educational assessment
1510,225,teacher preparation
1511,225,Other
1512,226,argumentation
1513,226,discussion
1514,226,mathematics methods
1515,226,science methods
1516,226,formative assessment
1517,226,performance-based assessment
1518,226,simulated classrooms
1519,226,teacher education
1520,226,education
1521,226,educational assessment
1522,226,teacher preparation
1523,226,Other
1524,227,argumentation
1525,227,discussion
1526,227,mathematics methods
1527,227,science methods
1528,227,formative assessment
1529,227,performance-based assessment
1530,227,simulated classrooms
1531,227,teacher education
1532,227,education
1533,227,educational assessment
1534,227,teacher preparation
1535,227,Other
1536,228,argumentation
1537,228,discussion
1538,228,mathematics methods
1539,228,science methods
1540,228,formative assessment
1541,228,performance-based assessment
1542,228,simulated classrooms
1543,228,teacher education
1544,228,education
1545,228,educational assessment
1546,228,teacher preparation
1547,228,Other
1548,229,argumentation
1549,229,discussion
1550,229,mathematics methods
1551,229,science methods
1552,229,formative assessment
1553,229,performance-based assessment
1554,229,simulated classrooms
1555,229,teacher education
1556,229,education
1557,229,education assessment
1558,229,teacher preparation
1559,229,Other
1560,230,argumentation
1561,230,discussion
1562,230,mathematics methods
1563,230,formative assessment
1564,230,performance-based assessment
1565,230,simulated classrooms
1566,230,teacher education
1567,230,education
1568,230,educational assessment
1569,230,teacher education
1570,230,teacher preparation
1571,230,Other
1572,231,argumentation
1573,231,discussion
1574,231,mathematics methods
1575,231,science methods
1576,231,formative assessment
1577,231,performance-based assessment
1578,231,simulated classrooms
1579,231,teacher education
1580,231,education
1581,231,educational assessment
1582,231,teacher preparation
1583,231,Other
1584,232,international conflict
1585,232,deterrence
1586,232,decision making
1587,232,crisis management
1588,232,alliances
1589,232,international relations
1590,232,Social Sciences
1591,233,Social inequality
1592,233,European Union
1593,233,Mortality
1594,234,Birth rate
1595,234,Divorce
1596,234,Families
1597,234,Hours of work
1598,234,Marriage
1599,234,Women's employment
1600,235,Education
1601,235,Human settlement
1602,235,Population migration
1603,236,Housing tenure
1604,236,Labour force
1605,236,Unemployment
1606,236,Housing conditions
1607,236,Housing
1608,236,Job characteristics
1609,236,Economic activity
1610,236,Education
1611,236,Family size
1612,236,Job hunting
1613,236,Labour supply
1614,236,Training
1615,236,Labour and employment
1616,236,Income
1617,236,Hours of work
1618,236,Migrants
1619,236,Mother tongue
1620,236,Language skills
1621,236,National background
1622,236,Occupational training
1623,237,Employment history
1624,237,Occupational life
1625,237,Occupations
1626,238,Unemployment
1627,238,Labour market
1628,238,Labour and employment
1629,238,COVID-19
1630,239,Labour and employment
1631,239,Time
1632,239,Working conditions
1633,240,Communications
1634,240,Cultural activities
1635,240,Culture
1636,240,Leisure time
1637,240,Mass media use
1638,240,Mass media
1639,240,Sports
1640,240,Television viewing / television
1641,241,Surveys
1642,241,Participation
1643,241,Social research
1644,241,Statistical data
1645,241,Data collection methodology
1646,241,Data
1647,241,Households
1648,241,Interviews (data collection)
1649,241,Recruitment
1650,242,Children
1651,242,Youth
1652,242,Integration
1653,242,Education
1654,242,Schools
1655,242,Cultural pluralism
1656,243,Employment
1657,243,Energy consumption
1658,243,Energy
1659,243,Training
1660,244,Demography
1661,244,Economics
1662,244,Employment
1663,244,Further education
1664,244,Hours of work
1665,244,Housing conditions
1666,244,Job hunting
1667,244,Labour force
1668,244,Lifelong education
1669,244,Occupations
1670,244,Sports training
1671,244,Training
1672,244,Vocational education
1673,245,Economic and social development
1674,245,Economic integration
1675,245,Employees
1676,245,European economic community
1677,245,European Union
1678,245,Human settlement
1679,245,Workers
1680,245,Working conditions
1681,246,Hours of work
1682,246,Income
1683,246,Labour and employment
1684,246,Training
1685,246,Labour supply
1686,246,Job hunting
1687,246,Family size
1688,246,Education
1689,246,Economic activity
1690,246,Job characteristics
1691,246,Housing
1692,246,Housing conditions
1693,246,Unemployment
1694,246,Labour force
1695,246,Housing tenure
1696,246,Self-employed
1697,247,Economic activity
1698,247,Education
1699,247,Family size
1700,247,Hours of work
1701,247,Housing
1702,247,Housing conditions
1703,247,Housing tenure
1704,247,Income
1705,247,Job characteristics
1706,247,Job hunting
1707,247,Labour and employment
1708,247,Labour force
1709,247,Labour supply
1710,247,Training
1711,247,Unemployment
1712,247,Arrangement of working time
1713,247,Commuting
1714,247,Place of work
1715,247,Working conditions
1716,248,Families
1717,248,Generations (age)
1718,248,Health
1719,248,Households
1720,248,Housing
1721,248,Labour (resource)
1722,248,Leisure time
1723,248,Living conditions
1724,248,Occupations
1725,248,Political participation
1726,248,Satisfaction
1727,248,Social conflict
1728,248,Social participation
1729,248,Social support
1730,248,Women's role
1731,249,Scientific research
1732,249,Training
1733,249,Data
1734,250,Basic needs
1735,250,Care of the elderly
1736,250,Elderly
1737,250,Health services
1738,250,Social services
1739,250,Social welfare
1740,251,Employment history
1741,251,Hours of work
1742,251,Social mobility
1743,251,Unemployment
1744,252,Political parties
1745,252,Political attitudes
