id,project_id,name,role
621,317,Statistics Austria,AUTHOR
622,318,Statistics Austria,AUTHOR
623,319,"Kritzinger, Sylvia",AUTHOR
624,319,"Johann, David",AUTHOR
625,319,"Aichholzer, Julian",AUTHOR
626,319,"Glinitzer, Konstantin",AUTHOR
627,319,"Glantschnigg, Christian",AUTHOR
628,319,"Oberluggauer, Patricia",AUTHOR
629,319,"Thomas, Kathrin",AUTHOR
630,319,"Wagner, Markus",AUTHOR
631,319,"Zeglovits, Eva",AUTHOR
632,320,"Presse- und Informationsamt der Bundesregierung, Berlin",AUTHOR
633,320,"Presse- und Informationsamt der Bundesregierung, Berlin",AUTHOR
634,321,"Steiner, Olivier",AUTHOR
635,322,"forsa, Berlin",AUTHOR
636,322,"forsa, Berlin",AUTHOR
637,323,Staatsministerin für Sport und Ehrenamt im Bundeskanzleramt,AUTHOR
638,323,Staatsministerin für Sport und Ehrenamt im Bundeskanzleramt,AUTHOR
639,324,"German Internet Panel, Universität Mannheim",AUTHOR
640,324,"German Internet Panel, Universität Mannheim",AUTHOR
641,325,"German Internet Panel, Universität Mannheim",AUTHOR
642,325,"German Internet Panel, Universität Mannheim",AUTHOR
643,326,"Presse- und Informationsamt der Bundesregierung, Berlin",AUTHOR
644,326,"Presse- und Informationsamt der Bundesregierung, Berlin",AUTHOR
645,327,"Presse- und Informationsamt der Bundesregierung, Berlin",AUTHOR
646,327,"Presse- und Informationsamt der Bundesregierung, Berlin",AUTHOR
647,328,"Pösö, Tarja",AUTHOR
648,328,"Pösö, Tarja",AUTHOR
649,329,Nuorisotutkimusseura. Nuorisotutkimusverkosto,AUTHOR
650,329,Turun yliopisto. Tulevaisuuden tutkimuskeskus,AUTHOR
651,329,Finnish Youth Research Society. Finnish Youth Research Network,AUTHOR
652,329,University of Turku. Finland Futures Research Centre,AUTHOR
653,330,"Tiitinen, Sanni",AUTHOR
654,330,"Lempiälä, Tea",AUTHOR
655,330,"Tiitinen, Sanni",AUTHOR
656,330,"Lempiälä, Tea",AUTHOR
657,331,Valtion liikuntaneuvosto,AUTHOR
658,331,Opetus- ja kulttuuriministeriö. Valtion nuorisoneuvosto,AUTHOR
659,331,Nuorisotutkimusseura,AUTHOR
660,331,National Sports Council,AUTHOR
661,331,State Youth Council,AUTHOR
662,331,Finnish Youth Research Society,AUTHOR
663,332,Opetus- ja kulttuuriministeriö. Valtion nuorisoneuvosto,AUTHOR
664,332,Valtion liikuntaneuvosto,AUTHOR
665,332,Nuorisotutkimusseura,AUTHOR
666,332,State Youth Council,AUTHOR
667,332,National Sports Council,AUTHOR
668,332,Finnish Youth Research Society,AUTHOR
669,333,"Vacchiano, Mattia",AUTHOR
670,334,"Lutz, Georg",AUTHOR
671,335,"Spini, Dario",AUTHOR
672,336,"Maurer, Markus",AUTHOR
673,337,"Schwarz, Beate",AUTHOR
674,338,"Ernst Stähli, Michèle",AUTHOR
675,338,"Joye, Dominique",AUTHOR
676,339,"Bulea Bronckart, Ecaterina",AUTHOR
677,340,"Ullrich, Johannes",AUTHOR
678,341,"Heintz, Bettina",AUTHOR
679,341,"Streckeisen, Ursula",AUTHOR
680,342,"Diekmann, Andreas",AUTHOR
681,343,"Diekmann, Andreas",AUTHOR
682,344,"Statham, Paul",AUTHOR
683,344,"Chabanet, Didier",AUTHOR
684,344,"Della Porta, Donatella",AUTHOR
685,344,"Lahusen, Christian",AUTHOR
686,344,"Linders, Annulla",AUTHOR
687,344,"Giugni, Marco",AUTHOR
688,345,"Lobinger, Katharina",AUTHOR
689,346,"Baglioni, Simone",AUTHOR
690,346,"Cinalli, Manlio",AUTHOR
691,346,"Lahusen, Christian",AUTHOR
692,346,"Eriksson, Birgitta",AUTHOR
693,346,"Giugni, Marco",AUTHOR
694,347,"Shanahan, Lilly",AUTHOR
695,347,"Eisner, Manuel",AUTHOR
696,347,"Ribeaud, Denis",AUTHOR
697,348,"Maurer, Markus",AUTHOR
698,349,"Elcheroth, Guy",AUTHOR
699,349,"Ndayisaba, Leonidas",AUTHOR
700,349,"Usoof-Thowfeek, Ramila",AUTHOR
701,350,"Elcheroth, Guy",AUTHOR
702,350,"Ndayisaba, Leonidas",AUTHOR
703,350,"Usoof-Thowfeek, Ramila",AUTHOR
704,351,"Bulea Bronckart, Ecaterina",AUTHOR
705,352,"Neuenschwander, Markus P.",AUTHOR
706,353,"Stutz, Heidi",AUTHOR
707,354,"Petko, Dominik",AUTHOR
708,354,"Barras, Jean-Luc",AUTHOR
709,355,"Freisler-Mühlemann, Daniela",AUTHOR
710,356,"Walter-Busch, Emil H.",AUTHOR
711,357,"Metag, Julia",AUTHOR
712,358,"Baroni, Raphaël",AUTHOR
713,359,"Voorpostel, Marieke",AUTHOR
714,360,"Baglioni, Simone",AUTHOR
715,360,"Cinalli, Manlio",AUTHOR
716,360,"Lahusen, Christian",AUTHOR
717,360,"Eriksson, Birgitta",AUTHOR
718,360,"Giugni, Marco",AUTHOR
719,361,"Bassand, Michel",AUTHOR
720,362,"Elcheroth, Guy",AUTHOR
721,362,"Ndayisaba, Leonidas",AUTHOR
722,362,"Usoof-Thowfeek, Ramila",AUTHOR
723,363,"Kriesi, Hanspeter",AUTHOR
724,363,"Linder, Wolf",AUTHOR
725,363,"Klöti, Ulrich",AUTHOR
726,364,"Spini, Dario",AUTHOR
727,365,"Ernst Stähli, Michèle",AUTHOR
728,365,"Joye, Dominique",AUTHOR
729,366,"Ernst Stähli, Michèle",AUTHOR
730,367,"Widmer, Hannah",AUTHOR
731,368,"Hess, Kurt",AUTHOR
732,368,"Smit, Robbert",AUTHOR
733,369,"Elcheroth, Guy",AUTHOR
734,369,"Ndayisaba, Leonidas",AUTHOR
735,369,"Usoof-Thowfeek, Ramila",AUTHOR
736,370,"Baroni, Raphaël",AUTHOR
737,371,"Widmer, Hannah",AUTHOR
738,372,"Lutz, Georg",AUTHOR
739,373,"Budowski, Monica",AUTHOR
740,374,"Metag, Julia",AUTHOR
741,375,"Staerklé, Christian",AUTHOR
742,376,"Ernst Stähli, Michèle",AUTHOR
743,376,"Joye, Dominique",AUTHOR
744,377,"Leonhard, Tobias",AUTHOR
745,378,"Elcheroth, Guy",AUTHOR
746,378,"Ndayisaba, Leonidas",AUTHOR
747,378,"Usoof-Thowfeek, Ramila",AUTHOR
748,379,"Ernst Stähli, Michèle",AUTHOR
749,379,"Joye, Dominique",AUTHOR
750,380,"Schurmans, Marie-Noëlle",AUTHOR
751,381,"Roulet Schwab, Delphine",AUTHOR
752,381,"Wangmo, Tenzin",AUTHOR
753,382,"Elcheroth, Guy",AUTHOR
754,382,"Ndayisaba, Leonidas",AUTHOR
755,382,"Usoof-Thowfeek, Ramila",AUTHOR
756,383,"Kriesi, Hanspeter",AUTHOR
757,383,"Linder, Wolf",AUTHOR
758,383,"Klöti, Ulrich",AUTHOR
759,384,"Freisler-Mühlemann, Daniela",AUTHOR
760,385,"Abel, Thomas",AUTHOR
761,386,"Metag, Julia",AUTHOR
762,387,"Elcheroth, Guy",AUTHOR
763,387,"Ndayisaba, Leonidas",AUTHOR
764,387,"Usoof-Thowfeek, Ramila",AUTHOR
765,388,"Metag, Julia",AUTHOR
766,389,"Metag, Julia",AUTHOR
767,389,"Schäfer, Mike S.",AUTHOR
768,390,"Elcheroth, Guy",AUTHOR
769,390,"Ndayisaba, Leonidas",AUTHOR
770,390,"Usoof-Thowfeek, Ramila",AUTHOR
771,391,"Elcheroth, Guy",AUTHOR
772,391,"Ndayisaba, Leonidas",AUTHOR
773,391,"Usoof-Thowfeek, Ramila",AUTHOR
774,392,"Elcheroth, Guy",AUTHOR
775,392,"Ndayisaba, Leonidas",AUTHOR
776,392,"Usoof-Thowfeek, Ramila",AUTHOR
777,393,"Elcheroth, Guy",AUTHOR
778,393,"Ndayisaba, Leonidas",AUTHOR
779,393,"Usoof-Thowfeek, Ramila",AUTHOR
780,394,"Elcheroth, Guy",AUTHOR
781,394,"Ndayisaba, Leonidas",AUTHOR
782,394,"Usoof-Thowfeek, Ramila",AUTHOR
783,395,"Eckstein, Boris",AUTHOR
784,395,"Reusser, Kurt",AUTHOR
785,396,"Ernst Stähli, Michèle",AUTHOR
786,396,"Joye, Dominique",AUTHOR
787,397,"Glauser, David",AUTHOR
788,397,"Becker, Rolf",AUTHOR
789,398,"Stutz, Heidi",AUTHOR
790,399,"Grote, Gudela",AUTHOR
791,400,"Selb, Peter",AUTHOR
792,401,"Burger, Paul",AUTHOR
793,402,"Valarino, Isabel",AUTHOR
794,403,"Manser, Tanja",AUTHOR
795,404,"Lischer, Suzanne",AUTHOR
796,404,"Schwarz, Jürg",AUTHOR
797,405,"Stutz, Heidi",AUTHOR
798,406,"Metag, Julia",AUTHOR
799,406,"Schäfer, Mike S.",AUTHOR
800,407,"Flütsch Keravec, Silvana",AUTHOR
801,408,"Giugni, Marco",AUTHOR
802,408,"Della Porta, Donatella",AUTHOR
803,408,"Rootes, Christopher",AUTHOR
804,408,"Rucht, Dieter",AUTHOR
805,408,"Pianta, Mario",AUTHOR
806,408,"Sommier, Isabelle",AUTHOR
807,408,"Jiménez, Manuel",AUTHOR
808,409,"Znoj, Hansjörg",AUTHOR
809,410,"Elcheroth, Guy",AUTHOR
810,410,"Ndayisaba, Leonidas",AUTHOR
811,410,"Usoof-Thowfeek, Ramila",AUTHOR
812,411,"Vacchiano, Mattia",AUTHOR
813,412,"Elcheroth, Guy",AUTHOR
814,412,"Ndayisaba, Leonidas",AUTHOR
815,412,"Usoof-Thowfeek, Ramila",AUTHOR
816,413,"Gauthier, Jacques-Antoine",AUTHOR
817,413,"Widmer, Eric",AUTHOR
818,413,"Joye, Dominique",AUTHOR
819,414,"Horber, Eugen",AUTHOR
820,415,"Bonfadelli, Heinz",AUTHOR
821,416,"Lutz, Georg",AUTHOR
822,417,"Schwarb, Thomas",AUTHOR
823,418,"Haltiner, Karl W.",AUTHOR
824,419,"Giugni, Marco",AUTHOR
825,419,"Della Porta, Donatella",AUTHOR
826,419,"Rootes, Christopher",AUTHOR
827,419,"Rucht, Dieter",AUTHOR
828,419,"Pianta, Mario",AUTHOR
829,419,"Sommier, Isabelle",AUTHOR
830,419,"Jiménez, Manuel",AUTHOR
831,420,"Bulea Bronckart, Ecaterina",AUTHOR
832,421,"Maurer, Markus",AUTHOR
833,422,"Baglioni, Simone",AUTHOR
834,422,"Cinalli, Manlio",AUTHOR
835,422,"Lahusen, Christian",AUTHOR
836,422,"Eriksson, Birgitta",AUTHOR
837,422,"Giugni, Marco",AUTHOR
838,423,"Manser, Tanja",AUTHOR
839,424,"Garcia, Stéphanie",AUTHOR
840,424,"Filliettaz, Laurent",AUTHOR
841,425,"Elsener, Ernst",AUTHOR
842,426,"Jeannin, André",AUTHOR
843,427,"Kriesi, Hanspeter",AUTHOR
844,427,"Linder, Wolf",AUTHOR
845,427,"Klöti, Ulrich",AUTHOR
846,428,"Ernst Stähli, Michèle",AUTHOR
847,429,"Kriesi, Hanspeter",AUTHOR
848,429,"Linder, Wolf",AUTHOR
849,429,"Klöti, Ulrich",AUTHOR
850,430,"Schwarb, Thomas",AUTHOR
851,431,"Elsener, Ernst",AUTHOR
852,432,"Bassand, Michel",AUTHOR
853,433,"Fend, Helmut",AUTHOR
854,434,"Suter, Christian",AUTHOR
855,435,"Roulet Schwab, Delphine",AUTHOR
856,435,"Wangmo, Tenzin",AUTHOR
857,436,"Leonhard, Tobias",AUTHOR
858,437,"Thalmayer, Amber Gayle",AUTHOR
859,438,"Schwarz, Beate",AUTHOR
860,439,"Lutz, Georg",AUTHOR
861,440,"Schwegler, Guy",AUTHOR
862,441,"Selb, Peter",AUTHOR
863,442,D. A. Oyeku,AUTHOR
864,443,C. Keijzer,AUTHOR
865,443,M. van Lange,AUTHOR
866,443,A. van Nispen,AUTHOR
867,443,R. Pottkamp,AUTHOR
868,443,A. de Raaij,AUTHOR
869,443,F. van Reijen,AUTHOR
870,444,D. A. Oyeku,AUTHOR
871,445,"Atria, instituut voor vrouwengeschiedenis",AUTHOR
872,446,Kathrin Ackermann,AUTHOR
873,446,Kathrin Ackermann,AUTHOR
874,446,Klaus Allerbeck,AUTHOR
875,446,Klaus Allerbeck,AUTHOR
876,446,Jutta Allmendinger,AUTHOR
877,446,Jutta Allmendinger,AUTHOR
878,446,Hans-Jürgen Andreß,AUTHOR
879,446,Hans-Jürgen Andreß,AUTHOR
880,446,Katrin Auspurg,AUTHOR
881,446,Katrin Auspurg,AUTHOR
882,446,Stefan Bauernschuster,AUTHOR
883,446,Stefan Bauernschuster,AUTHOR
884,446,Christoph Bühler,AUTHOR
885,446,Christoph Bühler,AUTHOR
886,446,Wilhelm Bürklin,AUTHOR
887,446,Wilhelm Bürklin,AUTHOR
888,446,Sarah Carol,AUTHOR
889,446,Sarah Carol,AUTHOR
890,446,Andreas Diekmann,AUTHOR
891,446,Andreas Diekmann,AUTHOR
892,446,Hubert Feger,AUTHOR
893,446,Hubert Feger,AUTHOR
894,446,Detlef Fetchenhauer,AUTHOR
895,446,Detlef Fetchenhauer,AUTHOR
896,446,Maria-Therese Friehs,AUTHOR
897,446,Maria-Therese Friehs,AUTHOR
898,446,Andreas Hadjar,AUTHOR
899,446,Andreas Hadjar,AUTHOR
900,446,Steffen Hillmert,AUTHOR
901,446,Steffen Hillmert,AUTHOR
902,446,Johannes Huinink,AUTHOR
903,446,Johannes Huinink,AUTHOR
904,446,Marie Luise Kiefer,AUTHOR
905,446,Marie Luise Kiefer,AUTHOR
906,446,Frauke Kreuter,AUTHOR
907,446,Frauke Kreuter,AUTHOR
908,446,Steffen Kühnel,AUTHOR
909,446,Steffen Kühnel,AUTHOR
910,446,Karin Kurz,AUTHOR
911,446,Karin Kurz,AUTHOR
912,446,M. Rainer Lepsius,AUTHOR
913,446,M. Rainer Lepsius,AUTHOR
914,446,Stefan Liebig,AUTHOR
915,446,Stefan Liebig,AUTHOR
916,446,Karl Ulrich Mayer,AUTHOR
917,446,Karl Ulrich Mayer,AUTHOR
918,446,Heiner Meulemann,AUTHOR
919,446,Heiner Meulemann,AUTHOR
920,446,Walter Müller,AUTHOR
921,446,Walter Müller,AUTHOR
922,446,Karl Dieter Opp,AUTHOR
923,446,Karl Dieter Opp,AUTHOR
924,446,Franz Urban Pappi,AUTHOR
925,446,Franz Urban Pappi,AUTHOR
926,446,Ulrich Rosar,AUTHOR
927,446,Ulrich Rosar,AUTHOR
928,446,Erwin K. Scheuch,AUTHOR
929,446,Erwin K. Scheuch,AUTHOR
930,446,Rüdiger Schmitt-Beck,AUTHOR
931,446,Rüdiger Schmitt-Beck,AUTHOR
932,446,Heike Solga,AUTHOR
933,446,Heike Solga,AUTHOR
934,446,Markus Tausendpfund,AUTHOR
935,446,Markus Tausendpfund,AUTHOR
936,446,Heike Trappe,AUTHOR
937,446,Heike Trappe,AUTHOR
938,446,Michael Wagner,AUTHOR
939,446,Michael Wagner,AUTHOR
940,446,Ulrich Wagner,AUTHOR
941,446,Ulrich Wagner,AUTHOR
942,446,Bettina Westle,AUTHOR
943,446,Bettina Westle,AUTHOR
944,446,Rolf Ziegler,AUTHOR
945,446,Rolf Ziegler,AUTHOR
946,447,Kathrin Ackermann,AUTHOR
947,447,Kathrin Ackermann,AUTHOR
948,447,Klaus Allerbeck,AUTHOR
949,447,Klaus Allerbeck,AUTHOR
950,447,Jutta Allmendinger,AUTHOR
951,447,Jutta Allmendinger,AUTHOR
952,447,Hans-Jürgen Andreß,AUTHOR
953,447,Hans-Jürgen Andreß,AUTHOR
954,447,Katrin Auspurg,AUTHOR
955,447,Katrin Auspurg,AUTHOR
956,447,Stefan Bauernschuster,AUTHOR
957,447,Stefan Bauernschuster,AUTHOR
958,447,Christoph Bühler,AUTHOR
959,447,Christoph Bühler,AUTHOR
960,447,Wilhelm Bürklin,AUTHOR
961,447,Wilhelm Bürklin,AUTHOR
962,447,Sarah Carol,AUTHOR
963,447,Sarah Carol,AUTHOR
964,447,Andreas Diekmann,AUTHOR
965,447,Andreas Diekmann,AUTHOR
966,447,Hubert Feger,AUTHOR
967,447,Hubert Feger,AUTHOR
968,447,Detlef Fetchenhauer,AUTHOR
969,447,Detlef Fetchenhauer,AUTHOR
970,447,Maria-Therese Friehs,AUTHOR
971,447,Maria-Therese Friehs,AUTHOR
972,447,Andreas Hadjar,AUTHOR
973,447,Andreas Hadjar,AUTHOR
974,447,Steffen Hillmert,AUTHOR
975,447,Steffen Hillmert,AUTHOR
976,447,Johannes Huinink,AUTHOR
977,447,Johannes Huinink,AUTHOR
978,447,Marie Luise Kiefer,AUTHOR
979,447,Marie Luise Kiefer,AUTHOR
980,447,Frauke Kreuter,AUTHOR
981,447,Frauke Kreuter,AUTHOR
982,447,Steffen Kühnel,AUTHOR
983,447,Steffen Kühnel,AUTHOR
984,447,Karin Kurz,AUTHOR
985,447,Karin Kurz,AUTHOR
986,447,M. Rainer Lepsius,AUTHOR
987,447,M. Rainer Lepsius,AUTHOR
988,447,Stefan Liebig,AUTHOR
989,447,Stefan Liebig,AUTHOR
990,447,Karl Ulrich Mayer,AUTHOR
991,447,Karl Ulrich Mayer,AUTHOR
992,447,Heiner Meulemann,AUTHOR
993,447,Heiner Meulemann,AUTHOR
994,447,Walter Müller,AUTHOR
995,447,Walter Müller,AUTHOR
996,447,Karl Dieter Opp,AUTHOR
997,447,Karl Dieter Opp,AUTHOR
998,447,Franz Urban Pappi,AUTHOR
999,447,Franz Urban Pappi,AUTHOR
1000,447,Ulrich Rosar,AUTHOR
1001,447,Ulrich Rosar,AUTHOR
1002,447,Erwin K. Scheuch,AUTHOR
1003,447,Erwin K. Scheuch,AUTHOR
1004,447,Rüdiger Schmitt-Beck,AUTHOR
1005,447,Rüdiger Schmitt-Beck,AUTHOR
1006,447,Heike Solga,AUTHOR
1007,447,Heike Solga,AUTHOR
1008,447,Markus Tausendpfund,AUTHOR
1009,447,Markus Tausendpfund,AUTHOR
1010,447,Heike Trappe,AUTHOR
1011,447,Heike Trappe,AUTHOR
1012,447,Michael Wagner,AUTHOR
1013,447,Michael Wagner,AUTHOR
1014,447,Ulrich Wagner,AUTHOR
1015,447,Ulrich Wagner,AUTHOR
1016,447,Bettina Westle,AUTHOR
1017,447,Bettina Westle,AUTHOR
1018,447,Rolf Ziegler,AUTHOR
1019,447,Rolf Ziegler,AUTHOR
1020,448,Ackermann. Kathrin,AUTHOR
1021,448,Ackermann. Kathrin,AUTHOR
1022,448,"Allerbeck, Klaus",AUTHOR
1023,448,"Allerbeck, Klaus",AUTHOR
1024,448,"Allmendinger, Jutta",AUTHOR
1025,448,"Allmendinger, Jutta",AUTHOR
1026,448,"Andreß, Hans-Jürgen",AUTHOR
1027,448,"Andreß, Hans-Jürgen",AUTHOR
